   5.8000000e-01   8.1135428e-03  -2.3525199e-04   6.7646475e-02  -1.1184043e-03  -5.2289923e-05   3.5318457e-04  -2.1870584e-04   2.1055027e-05   7.7925591e-05  -4.3825151e-04   1.0000000e-01   0.0000000e+00  -4.4643541e-03   2.5107412e-02  -5.2262509e-05   6.0026267e-04  -7.1913751e-02   2.3959665e-03   1.2596028e-03  -4.4497392e-02  -5.2262523e-05  -4.1225252e-04  -5.7345263e-02   4.9863777e-03   1.2595922e-03   1.3509568e-02
   6.1000000e-01   8.6305408e-03  -2.6659429e-04   6.7298658e-02  -1.1189194e-03  -5.2344470e-05   3.7456946e-04  -2.4074090e-04   2.4191551e-05   7.8743699e-05  -4.5948188e-04   1.0000000e-01   3.4181017e-18  -4.5112235e-03   2.6323699e-02  -5.2313985e-05   6.3441445e-04  -7.1989798e-02   2.5235281e-03   1.1119301e-03  -4.7039015e-02  -5.2313987e-05  -4.3047223e-04  -5.5925521e-02   5.2765404e-03   1.1119280e-03   1.3968304e-02
   6.4000000e-01   9.1625323e-03  -2.9965425e-04   6.6949923e-02  -1.1019158e-03  -5.2098593e-05   3.9629223e-04  -2.6363996e-04   2.7606090e-05   7.9203262e-05  -4.8037582e-04   1.0000000e-01   0.0000000e+00  -4.5375518e-03   2.7520712e-02  -5.2065356e-05   6.6890216e-04  -7.2081574e-02   2.6372322e-03   9.4161255e-04  -4.9609061e-02  -5.2065323e-05  -4.4835600e-04  -5.4460855e-02   5.5425001e-03   9.4161950e-04   1.4398626e-02
   6.7000000e-01   9.7103900e-03  -3.3430859e-04   6.6602949e-02  -1.0665985e-03  -5.1561340e-05   4.1834669e-04  -2.8736825e-04   3.1299922e-05   7.9317288e-05  -5.0089938e-04   1.0000000e-01   0.0000000e+00  -4.5440844e-03   2.8696506e-02  -5.1525272e-05   7.0371865e-04  -7.2191431e-02   2.7357011e-03   7.4957724e-04  -5.2207711e-02  -5.1525272e-05  -4.6591097e-04  -5.2956606e-02   5.7815239e-03   7.4957324e-04   1.4800329e-02
   7.0000000e-01   1.0274932e-02  -3.7044859e-04   6.6260465e-02  -1.0124463e-03  -5.0744289e-05   4.4072594e-04  -3.1189050e-04   3.5271744e-05   7.9102244e-05  -5.2101940e-04   1.0000000e-01   0.0000000e+00  -4.5317645e-03   2.9849182e-02  -5.0705419e-05   7.3885816e-04  -7.2321760e-02   2.8178264e-03   5.3693348e-04  -5.4835120e-02  -5.0705415e-05  -4.8314297e-04  -5.1418462e-02   5.9914147e-03   5.3693757e-04   1.5173277e-02
   7.3000000e-01   1.0857071e-02  -4.0798451e-04   6.5925214e-02  -9.3921833e-04  -4.9661333e-05   4.6342254e-04  -3.3717112e-04   3.9517648e-05   7.8577793e-05  -5.4070409e-04   1.0000000e-01  -3.4181017e-18  -4.5017187e-03   3.0976916e-02  -4.9620135e-05   7.7431197e-04  -7.2475076e-02   2.8827555e-03   3.0493268e-04  -5.7491438e-02  -4.9620158e-05  -5.0006059e-04  -4.9852311e-02   6.1703948e-03   3.0492255e-04   1.5517316e-02
   7.6000000e-01   1.1457646e-02  -4.4680386e-04   6.5599917e-02  -8.4695264e-04  -4.8328428e-05   4.8642870e-04  -3.6317448e-04   4.4031151e-05   7.7766464e-05  -5.5992341e-04   1.0000000e-01   0.0000000e+00  -4.4552377e-03   3.2077991e-02  -4.8285029e-05   8.1007357e-04  -7.2653841e-02   2.9298905e-03   5.4971662e-05  -6.0176808e-02  -4.8285025e-05  -5.1667050e-04  -4.8264216e-02   6.3173073e-03   5.4971003e-05   1.5832311e-02
   7.9000000e-01   1.2077582e-02  -4.8682796e-04   6.5287240e-02  -7.3595973e-04  -4.6763309e-05   5.0973653e-04  -3.8986508e-04   4.8803266e-05   7.6693251e-05  -5.7864961e-04   1.0000000e-01   3.4181017e-18  -4.3937534e-03   3.3150814e-02  -4.6718071e-05   8.4613407e-04  -7.2860562e-02   2.9589008e-03  -2.1145436e-04  -6.2891374e-02  -4.6718042e-05  -5.3298149e-04  -4.6660309e-02   6.4314405e-03  -2.1145033e-04   1.6118110e-02
   8.2000000e-01   1.2717785e-02  -5.2797243e-04   6.4989764e-02  -6.0680952e-04  -4.4985196e-05   5.3333807e-04  -4.1720778e-04   5.3822621e-05   7.5385162e-05  -5.9685757e-04   1.0000000e-01   0.0000000e+00  -4.3188130e-03   3.4193947e-02  -4.4938199e-05   8.8248520e-04  -7.3097674e-02   2.9696984e-03  -4.9275757e-04  -6.5635277e-02  -4.4938200e-05  -5.4900183e-04  -4.5046731e-02   6.5126340e-03  -4.9275463e-04   1.6374559e-02
   8.5000000e-01   1.3379140e-02  -5.7019532e-04   6.4709956e-02  -4.6031319e-04  -4.3014483e-05   5.5722544e-04  -4.4516792e-04   5.9075609e-05   7.3870732e-05  -6.1452512e-04   1.0000000e-01   6.8362034e-18  -4.2320514e-03   3.5206120e-02  -4.2966301e-05   9.1911925e-04  -7.3367508e-02   2.9624633e-03  -7.8728263e-04  -6.8408646e-02  -4.2966313e-05  -5.6473923e-04  -4.3429590e-02   6.5612328e-03  -7.8728546e-04   1.6601548e-02
   8.8000000e-01   1.4062535e-02  -6.1344885e-04   6.4450142e-02  -2.9750051e-04  -4.0872432e-05   5.8139084e-04  -4.7371150e-04   6.4546583e-05   7.2179509e-05  -6.3163332e-04   1.0000000e-01  -8.5452543e-19  -4.1351613e-03   3.6186249e-02  -4.0823506e-05   9.5602845e-04  -7.3672271e-02   2.9375782e-03  -1.0933254e-03  -7.1211594e-02  -4.0823518e-05  -5.8020148e-04  -4.1814837e-02   6.5780565e-03  -1.0933328e-03   1.6798960e-02
   9.1000000e-01   1.4768837e-02  -6.5770165e-04   6.4212489e-02  -1.1959353e-04  -3.8580868e-05   6.0582664e-04  -5.0280523e-04   7.0218066e-05   7.0341537e-05  -6.4816664e-04   1.0000000e-01  -6.8362034e-18  -4.0298639e-03   3.7133442e-02  -3.8531519e-05   9.9320543e-04  -7.4014007e-02   2.8956255e-03  -1.4091507e-03  -7.4044210e-02  -3.8531516e-05  -5.9539602e-04  -4.0208225e-02   6.5643593e-03  -1.4091503e-03   1.6966707e-02
   9.4000000e-01   1.5498926e-02  -7.0295013e-04   6.3998985e-02   7.2022432e-05  -3.6161899e-05   6.3052532e-04  -5.3241661e-04   7.6070990e-05   6.8386842e-05  -6.6411303e-04   1.0000000e-01   6.8362034e-18  -3.9178796e-03   3.8047010e-02  -3.6112587e-05   1.0306421e-03  -7.4394605e-02   2.8373642e-03  -1.7330171e-03  -7.6906549e-02  -3.6112575e-05  -6.1033088e-04  -3.8615238e-02   6.5217421e-03  -1.7330111e-03   1.7104731e-02
   9.7000000e-01   1.6253661e-02  -7.4920347e-04   6.3811431e-02   2.7582942e-04  -3.3637647e-05   6.5547948e-04  -5.6251396e-04   8.2084946e-05   6.6344952e-05  -6.7946401e-04   1.0000000e-01   8.5452543e-19  -3.8008998e-03   3.8926467e-02  -3.3588886e-05   1.0683305e-03  -7.4815751e-02   2.7636940e-03  -2.0631848e-03  -7.9798619e-02  -3.3588889e-05  -6.2501389e-04  -3.7041040e-02   6.4521325e-03  -2.0631853e-03   1.7213017e-02
   1.0000000e+00   1.7033836e-02  -7.9648125e-04   6.3651433e-02   4.9020828e-04  -3.1030005e-05   6.8068183e-04  -5.9306643e-04   8.8238447e-05   6.4244443e-05  -6.9421457e-04   1.0000000e-01   3.4181017e-18  -3.6805617e-03   3.9771526e-02  -3.0982306e-05   1.1062639e-03  -7.5278871e-02   2.6756301e-03  -2.3979209e-03  -8.2720364e-02  -3.0982311e-05  -6.3945195e-04  -3.5490447e-02   6.3577494e-03  -2.3979254e-03   1.7291630e-02
   1.0300000e+00   1.7840237e-02  -8.4481384e-04   6.3520398e-02   7.1346986e-04  -2.8360418e-05   7.0612509e-04  -6.2404397e-04   9.4509190e-05   6.2112542e-05  -7.0836313e-04   1.0000000e-01   0.0000000e+00  -3.5584252e-03   4.0582097e-02  -2.8314223e-05   1.1444349e-03  -7.5785180e-02   2.5742630e-03  -2.7355210e-03  -8.5671665e-02  -2.8314232e-05  -6.5365241e-04  -3.3967859e-02   6.2409923e-03  -2.7355257e-03   1.7340689e-02
   1.0600000e+00   1.8673613e-02  -8.9424909e-04   6.3419536e-02   9.4388529e-04  -2.5649695e-05   7.3180204e-04  -6.5541728e-04   1.0087432e-04   5.9974782e-05  -7.2191138e-04   1.0000000e-01  -6.8362034e-18  -3.4359529e-03   4.1358275e-02  -2.5605557e-05   1.1828362e-03  -7.6335649e-02   2.4607410e-03  -3.0743156e-03  -8.8652319e-02  -2.5605551e-05  -6.6762258e-04  -3.2477256e-02   6.1043936e-03  -3.0743181e-03   1.7360397e-02
   1.0900000e+00   1.9534685e-02  -9.4483312e-04   6.3349868e-02   1.1797146e-03  -2.2917841e-05   7.5770543e-04  -6.8715776e-04   1.0731068e-04   5.7854721e-05  -7.3486408e-04   1.0000000e-01  -3.4181017e-18  -3.3144947e-03   4.2100335e-02  -2.2876174e-05   1.2214603e-03  -7.6931013e-02   2.3362234e-03  -3.4126774e-03  -9.1662043e-02  -2.2876173e-05  -6.8137001e-04  -3.1022157e-02   5.9505548e-03  -3.4126790e-03   1.7351033e-02
   1.1200000e+00   2.0424116e-02  -9.9662738e-04   6.3312229e-02   1.4192329e-03  -2.0183925e-05   7.8382797e-04  -7.1923742e-04   1.1379505e-04   5.5773727e-05  -7.4722880e-04   1.0000000e-01   0.0000000e+00  -3.1952747e-03   4.2808709e-02  -2.0145268e-05   1.2602999e-03  -7.7571747e-02   2.2018774e-03  -3.7490254e-03  -9.4700452e-02  -2.0145258e-05  -6.9490189e-04  -2.9605635e-02   5.7821045e-03  -3.7490245e-03   1.7312986e-02
   1.1500000e+00   2.1342539e-02  -1.0496865e-03   6.3307283e-02   1.6607547e-03  -1.7465959e-05   8.1016234e-04  -7.5162881e-04   1.2030441e-04   5.3750830e-05  -7.5901573e-04   1.0000000e-01   6.8362034e-18  -3.0793830e-03   4.3483982e-02  -1.7430730e-05   1.2993475e-03  -7.8258102e-02   2.0588299e-03  -4.0818335e-03  -9.7767068e-02  -1.7430724e-05  -7.0822582e-04  -2.8230292e-02   5.6016261e-03  -4.0818314e-03   1.7246730e-02
   1.1800000e+00   2.2290540e-02  -1.1040741e-03   6.3335535e-02   1.9026538e-03  -1.4780817e-05   8.3670115e-04  -7.8430492e-04   1.2681612e-04   5.1802634e-05  -7.7023736e-04   1.0000000e-01   0.0000000e+00  -2.9677709e-03   4.4126869e-02  -1.4749523e-05   1.3385953e-03  -7.8990096e-02   1.9081678e-03  -4.4096345e-03  -1.0086131e-01  -1.4749516e-05  -7.2134937e-04  -2.6898275e-02   5.4116213e-03  -4.4096364e-03   1.7152846e-02
   1.2100000e+00   2.3268634e-02  -1.1598409e-03   6.3397343e-02   2.1433819e-03  -1.2144165e-05   8.6343695e-04  -8.1723914e-04   1.3330812e-04   4.9943295e-05  -7.8090821e-04   1.0000000e-01   8.5452543e-19  -2.8612495e-03   4.4738201e-02  -1.2117173e-05   1.3780364e-03  -7.9767507e-02   1.7509053e-03  -4.7310176e-03  -1.0398249e-01  -1.2117172e-05  -7.3427981e-04  -2.5611288e-02   5.2144844e-03  -4.7310199e-03   1.7032029e-02
   1.2400000e+00   2.4277298e-02  -1.2170432e-03   6.3492936e-02   2.3814827e-03  -9.5704124e-06   8.9036224e-04  -8.5040511e-04   1.3975913e-04   4.8184549e-05  -7.9104451e-04   1.0000000e-01   0.0000000e+00  -2.7604909e-03   4.5318910e-02  -9.5481643e-06   1.4176631e-03  -8.0589914e-02   1.5879846e-03  -5.0446415e-03  -1.0712980e-01  -9.5481553e-06  -7.4702461e-04  -2.4370606e-02   5.0124466e-03  -5.0446406e-03   1.6885075e-02
   1.2700000e+00   2.5316986e-02  -1.2757232e-03   6.3622427e-02   2.6156032e-03  -7.0726911e-06   9.1746952e-04  -8.8377675e-04   1.4614883e-04   4.6535786e-05  -8.0066398e-04   1.0000000e-01   0.0000000e+00  -2.6660334e-03   4.5870009e-02  -7.0554947e-06   1.4574674e-03  -8.1456731e-02   1.4202482e-03  -5.3492371e-03  -1.1030238e-01  -7.0554928e-06  -7.5959177e-04  -2.3177083e-02   4.8075495e-03  -5.3492361e-03   1.6712861e-02
   1.3000000e+00   2.6388079e-02  -1.3359236e-03   6.3785832e-02   2.8445027e-03  -4.6628391e-06   9.4475124e-04  -9.1732811e-04   1.5245794e-04   4.5004172e-05  -8.0978549e-04   1.0000000e-01   6.8362034e-18  -2.5782873e-03   4.6392580e-02  -4.6510563e-06   1.4974418e-03  -8.2367175e-02   1.2484539e-03  -5.6436057e-03  -1.1349921e-01  -4.6510558e-06  -7.7198884e-04  -2.2031205e-02   4.6016491e-03  -5.6436071e-03   1.6516383e-02
   1.3300000e+00   2.7490893e-02  -1.3976696e-03   6.3983080e-02   3.0670582e-03  -2.3514080e-06   9.7219989e-04  -9.5103340e-04   1.5866840e-04   4.3594796e-05  -8.1842880e-04   1.0000000e-01   0.0000000e+00  -2.4975442e-03   4.6887755e-02  -2.3452838e-06   1.5375790e-03  -8.3320295e-02   1.0732560e-03  -5.9266197e-03  -1.1671922e-01  -2.3452909e-06  -7.8422313e-04  -2.0933097e-02   4.3964022e-03  -5.9266193e-03   1.6296735e-02
   1.3600000e+00   2.8625730e-02  -1.4609892e-03   6.4214031e-02   3.2822674e-03  -1.4767965e-07   9.9980799e-04  -9.8486693e-04   1.6476348e-04   4.2310842e-05  -8.2661433e-04   1.0000000e-01   0.0000000e+00  -2.4239865e-03   4.7356703e-02  -1.4754275e-07   1.5778712e-03  -8.4315030e-02   8.9521699e-04  -6.1972391e-03  -1.1996123e-01  -1.4754208e-07  -7.9630243e-04  -1.9882562e-02   4.1932386e-03  -6.1972391e-03   1.6055084e-02
   1.3900000e+00   2.9792830e-02  -1.5258864e-03   6.4478492e-02   3.4892502e-03   1.9403051e-06   1.0275681e-03  -1.0188031e-03   1.7072783e-04   4.1153781e-05  -8.3436292e-04   1.0000000e-01   0.0000000e+00  -2.3576985e-03   4.7800619e-02   1.9343274e-06   1.6183108e-03  -8.5350184e-02   7.1479362e-04  -6.4544995e-03  -1.2322400e-01   1.9343212e-06  -8.0823423e-04  -1.8879107e-02   3.9933882e-03  -6.4544989e-03   1.5792679e-02
   1.4200000e+00   3.0992392e-02  -1.5923690e-03   6.4776222e-02   3.6872474e-03   3.9057078e-06   1.0554729e-03  -1.0528165e-03   1.7654758e-04   4.0123564e-05  -8.4169557e-04   1.0000000e-01   0.0000000e+00  -2.2986775e-03   4.8220707e-02   3.8934374e-06   1.6588906e-03  -8.6424469e-02   5.3236341e-04  -6.6975263e-03  -1.2650619e-01   3.8934289e-06  -8.2002595e-04  -1.7921985e-02   3.7978737e-03  -6.6975259e-03   1.5510849e-02
   1.4500000e+00   3.2224564e-02  -1.6604342e-03   6.5106950e-02   3.8756182e-03   5.7428468e-06   1.0835152e-03  -1.0868817e-03   1.8221042e-04   3.9218831e-05  -8.4863330e-04   1.0000000e-01  -1.7090509e-18  -2.2468453e-03   4.8618169e-02   5.7240929e-06   1.6996032e-03  -8.7536506e-02   3.4821991e-04  -6.9255312e-03  -1.2980641e-01   5.7240973e-06  -8.3168477e-04  -1.7010225e-02   3.6075284e-03  -6.9255310e-03   1.5210988e-02
   1.4800000e+00   3.3489474e-02  -1.7300609e-03   6.5470381e-02   4.0538365e-03   7.4471451e-06   1.1116879e-03  -1.1209735e-03   1.8770560e-04   3.8437100e-05  -8.5519695e-04   1.0000000e-01   0.0000000e+00  -2.2020600e-03   4.8994200e-02   7.4219366e-06   1.7404414e-03  -8.8684867e-02   1.6256896e-04  -7.1378166e-03  -1.3312323e-01   7.4219378e-06  -8.4321807e-04  -1.6142657e-02   3.4230014e-03  -7.1378166e-03   1.4894529e-02
   1.5100000e+00   3.4787197e-02  -1.8012340e-03   6.5866207e-02   4.2214858e-03   9.0150735e-06   1.1399840e-03  -1.1550671e-03   1.9302400e-04   3.7774964e-05  -8.6140701e-04   1.0000000e-01   6.8362034e-18  -2.1641262e-03   4.9349974e-02   8.9833964e-06   1.7813982e-03  -8.9868069e-02  -2.4436914e-05  -7.3337799e-03  -1.3645515e-01   8.9833958e-06  -8.5463279e-04  -1.5317957e-02   3.2447811e-03  -7.3337804e-03   1.4562968e-02
   1.5400000e+00   3.6117767e-02  -1.8739305e-03   6.6294111e-02   4.3782535e-03   1.0444091e-05   1.1683968e-03  -1.1891376e-03   1.9815812e-04   3.7228266e-05  -8.6728351e-04   1.0000000e-01   0.0000000e+00  -2.1328059e-03   4.9686639e-02   1.0405949e-05   1.8224668e-03  -9.1084589e-02  -2.1270487e-04  -7.5129124e-03  -1.3980064e-01   1.0405951e-05  -8.6593564e-04  -1.4534671e-02   3.0732104e-03  -7.5129125e-03   1.4217834e-02
   1.5700000e+00   3.7481218e-02  -1.9481161e-03   6.6753775e-02   4.5239249e-03   1.1732583e-05   1.1969196e-03  -1.2231609e-03   2.0310209e-04   3.6792268e-05  -8.7284592e-04   1.0000000e-01   0.0000000e+00  -2.1078276e-03   5.0005309e-02   1.1688156e-05   1.8636403e-03  -9.2332917e-02  -4.0220001e-04  -7.6748041e-03  -1.4315817e-01   1.1688146e-05  -8.7713358e-04  -1.3791238e-02   2.9084970e-03  -7.6748038e-03   1.3860662e-02
   1.6000000e+00   3.8877525e-02  -2.0237699e-03   6.7244883e-02   4.6583764e-03   1.2879798e-05   1.2255460e-03  -1.2571131e-03   2.0785168e-04   3.6461795e-05  -8.7811300e-04   1.0000000e-01   0.0000000e+00  -2.0888948e-03   5.0307060e-02   1.2829141e-05   1.9049124e-03  -9.3611518e-02  -5.9291040e-04  -7.8191445e-03  -1.4652617e-01   1.2829136e-05  -8.8823298e-04  -1.3086033e-02   2.7507415e-03  -7.8191448e-03   1.3493025e-02
